"chembl_id","canonical_smiles","ic50"
"CHEMBL2370119","CSCC[C@H](NC(=O)C(Cc1cccc(CC(=O)O)c1)NC(C)=O)C(=O)NCC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](CCSC)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O","23"
"CHEMBL2370119","CSCC[C@H](NC(=O)C(Cc1cccc(CC(=O)O)c1)NC(C)=O)C(=O)NCC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](CCSC)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O","53"
"CHEMBL127322","CCOP(=O)(C(=O)[C@@H](CC(C)C)NC(=O)C(CC(C)C)NC(=O)OCc1ccccc1)c1ccccc1","370"
"CHEMBL852","N[C@@H](Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O","6800"
"CHEMBL68350","CCCCCCCCCC[C@H](O)[C@H]1CC[C@H]([C@H](O)CC[C@H](O)[C@@H]2CC[C@@H](CCCCCCC[C@@H](O)CC3=C[C@H](C)OC3=O)O2)O1","9800"
"CHEMBL177301","N=C(N)c1cccc(NC(=O)Nc2cccc(S(=O)(=O)NCc3ccc(S(N)(=O)=O)cc3)c2)c1","980"
"CHEMBL64869","Cc1cccc(S(=O)(=O)NCC(c2ccc(C(F)(F)F)cc2)N2CCN(CC(O)COc3ccc(Br)cc3)CC2)c1","95"
"CHEMBL64823","O=S(=O)(NCC(c1ccc(C(F)(F)F)cc1)N1CCN(CC(O)COc2ccc(F)cc2)CC1)c1ccccc1Cl","76"
"CHEMBL441157","NS(=O)(=O)c1ccccc1-c1ccc(C(=O)Nc2cnccc2C(=O)Nc2ccc(Cl)cn2)cc1","23"
"CHEMBL368544","O=C(Nc1ccc(Cl)cc1C(=O)Nc1ccc(Cl)cn1)c1ccc(-c2ccccc2N2CCCNCC2)cc1","5.6"
"CHEMBL42523","O=C(C[C@H]1S[C@H](c2ccc(F)cc2Cl)N(CC(=O)NCCCN2CCOCC2)C1=O)NCc1cccc2ccccc12","1000"
"CHEMBL418072","CN1CCC(NC(=O)CN2C(=O)[C@@H](CC(=O)NCc3cccc4ccccc34)S[C@@H]2c2ccc(Cl)cc2Cl)CC1","8000"
"CHEMBL54171","CC(C)(Cc1cccnc1)c1cccnc1","2640"
"CHEMBL70","CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5","4.2"
"CHEMBL70","CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5","27"
"CHEMBL2369920","CCOC(=O)CC[C@H](N)C(=O)N[C@H](C)C(=O)NCC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](CC(C)C)C(=O)O","7330"
"CHEMBL277176","CC(C)(C)c1cc(Cc2cnc(N)nc2N)cc(C(C)(C)C)c1O","61"
"CHEMBL279455","CCCc1cc(Cc2cnc(N)nc2N)cc(CC)c1OC","44"
"CHEMBL275865","CCOC(c1ccc(OC)cc1)c1ccc(C(C)C)cc(=O)c1O","0.5"
"CHEMBL3144527","CC(C)CNC(=O)[C@](O)(CC(C)C)C[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C","30"
"CHEMBL312392","O=C1NC(=O)C2(CCn3c(=O)ccc4cccc2c43)N1","1000"
"CHEMBL46845","CCN(CC)C(=O)c1cccc(-c2ccc3c(c2)C[C@H]2[C@H]3[C@@H](CCCCC(=N)N)C(=O)N2C(=O)OC)c1","16"
"CHEMBL46845","CCN(CC)C(=O)c1cccc(-c2ccc3c(c2)C[C@H]2[C@H]3[C@@H](CCCCC(=N)N)C(=O)N2C(=O)OC)c1","30"
"CHEMBL46845","CCN(CC)C(=O)c1cccc(-c2ccc3c(c2)C[C@H]2[C@H]3[C@@H](CCCCC(=N)N)C(=O)N2C(=O)OC)c1","120"
"CHEMBL88475","CCOc1cc(C(CC(=O)OC)N2C(=O)c3ccccc3C2=O)ccc1OC","700"
"CHEMBL88475","CCOc1cc(C(CC(=O)OC)N2C(=O)c3ccccc3C2=O)ccc1OC","230"
"CHEMBL70822","CC[C@@H]1/C=C(\C)C[C@H](C)[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@H](/C(C)=C/[C@@H]3CC[C@@H](O)[C@H](OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC","0.7"
"CHEMBL70822","CC[C@@H]1/C=C(\C)C[C@H](C)[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@H](/C(C)=C/[C@@H]3CC[C@@H](O)[C@H](OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC","1.6"
"CHEMBL101030","O=C1O[C@H]2CCC[C@@H]2[C@@H]1Cc1ccccc1","73"
"CHEMBL101030","O=C1O[C@H]2CCC[C@@H]2[C@@H]1Cc1ccccc1","0.6"
"CHEMBL91118","C=C1CC(c2ccc(S(C)(=O)=O)cc2)=C1c1ccccc1","1.2"
"CHEMBL91118","C=C1CC(c2ccc(S(C)(=O)=O)cc2)=C1c1ccccc1","540"
"CHEMBL163206","O=C1C=C[C@@H](CO)O[C@@H]1CC1=CCCCC1","9500"
"CHEMBL539320","CCCCCN(CCCCC)C(=O)C(CCC(=O)N1CCN(C)CC1)NC(=O)c1ccc2ccccc2c1.Cl","1500"
"CHEMBL20356","O=C(O)CCC/C=C\C[C@H]1/C(=N/OCC2CCCCC2)CC[C@@H]1NS(=O)(=O)c1ccc(F)cc1","1800"
"CHEMBL65667","CN1CC[C@@]2(C)c3cc(OC(=O)NCCCN4CCOCC4)ccc3N(C)[C@@H]12","3800"
"CHEMBL431519","CN1CC[C@@]2(C)c3cc(OC(=O)NCCCCCCCCCCN4CCOCC4)ccc3N(C)[C@@H]12","40"
"CHEMBL327297","CCCc1nc(SC)c(C(=O)CSc2ccccc2)n1Cc1ccc(-c2ccccc2S(=O)(=O)NC(=O)NCc2ccccc2)cc1","0.2"
"CHEMBL327297","CCCc1nc(SC)c(C(=O)CSc2ccccc2)n1Cc1ccc(-c2ccccc2S(=O)(=O)NC(=O)NCc2ccccc2)cc1","93"
"CHEMBL71496","C[C@@H]1SCC[C@H](NC(=O)[C@@H](S)Cc2ccccc2)C(=O)N1CC(=O)O","251"
"CHEMBL71496","C[C@@H]1SCC[C@H](NC(=O)[C@@H](S)Cc2ccccc2)C(=O)N1CC(=O)O","11.7"
"CHEMBL63998","CCCNC(=O)NS(=O)(=O)c1ccccc1-c1ccc(Cn2c(CCC)nc(SC)c2C(=O)O)cc1","0.3"
"CHEMBL63998","CCCNC(=O)NS(=O)(=O)c1ccccc1-c1ccc(Cn2c(CCC)nc(SC)c2C(=O)O)cc1","775"
"CHEMBL74556","CCCCc1nc2ccc(NC(=O)N(C)C(C)C)cc2c(=O)n1Cc1ccc(-c2ccccc2S(=O)(=O)NC(=O)OCCC(C)C)cc1F","0.23"
"CHEMBL74556","CCCCc1nc2ccc(NC(=O)N(C)C(C)C)cc2c(=O)n1Cc1ccc(-c2ccccc2S(=O)(=O)NC(=O)OCCC(C)C)cc1F","0.21"
"CHEMBL74556","CCCCc1nc2ccc(NC(=O)N(C)C(C)C)cc2c(=O)n1Cc1ccc(-c2ccccc2S(=O)(=O)NC(=O)OCCC(C)C)cc1F","0.14"
"CHEMBL74556","CCCCc1nc2ccc(NC(=O)N(C)C(C)C)cc2c(=O)n1Cc1ccc(-c2ccccc2S(=O)(=O)NC(=O)OCCC(C)C)cc1F","0.22"
"CHEMBL74556","CCCCc1nc2ccc(NC(=O)N(C)C(C)C)cc2c(=O)n1Cc1ccc(-c2ccccc2S(=O)(=O)NC(=O)OCCC(C)C)cc1F","1.9"
"CHEMBL74556","CCCCc1nc2ccc(NC(=O)N(C)C(C)C)cc2c(=O)n1Cc1ccc(-c2ccccc2S(=O)(=O)NC(=O)OCCC(C)C)cc1F","8"
"CHEMBL168535","CCCCCCCc1ccc(CCCC(N)(CO)CO)cc1","350"
"CHEMBL86079","CCCc1cncc(OC[C@@H]2CCCN2C)c1","2400"
"CHEMBL86079","CCCc1cncc(OC[C@@H]2CCCN2C)c1","3200"
"CHEMBL339737","O=C(O)[C@H]1C[C@@H](COCc2nn[nH]n2)CCN1","8300"
"CHEMBL126231","O=C(O)[C@H]1C[C@@H](CCCc2nnn[nH]2)CCN1","5800"
"CHEMBL275614","CC(C)CCN1CCN(C)CC1C(=O)N[C@@H](Cc1ccc(OC(=O)c2ccccc2)cc1)C(=O)OC(C)(C)C","1000"
"CHEMBL13798","CC(C)CCN1CCC(C(C)C)CC1C(=O)N[C@@H](Cc1ccc(OC(=O)c2ccccc2)cc1)C(=O)OC(C)(C)C","490"
"CHEMBL321779","Cc1ccc(-c2cn(C(C)(C)C)c3ncnc(N)c23)cc1","120"
"CHEMBL103909","Nc1ncnc2nc(-c3ccc(N4CCC(O)(C5CCOC5=O)CC4)nc3)cc(-c3cccc(Br)c3)c12","8.1"
"CHEMBL103909","Nc1ncnc2nc(-c3ccc(N4CCC(O)(C5CCOC5=O)CC4)nc3)cc(-c3cccc(Br)c3)c12","50.2"
"CHEMBL555781","Cl.N[C@H]1CC[C@H]1C(=O)O","128"
"CHEMBL353395","Cc1cc(C)cc(-c2[nH]c3ccc(C(C)(C)C(=O)N4CC5CCC4CC5)cc3c2[C@H](C)CNCCc2ccc3ncoc3c2)c1","0.6"
"CHEMBL353395","Cc1cc(C)cc(-c2[nH]c3ccc(C(C)(C)C(=O)N4CC5CCC4CC5)cc3c2[C@H](C)CNCCc2ccc3ncoc3c2)c1","3.9"
"CHEMBL169238","Cc1cc(C)cc(-c2[nH]c3ccc(C(C)(C)C(=O)N4C5CCC4CC5)cc3c2[C@H](C)CNCCc2ccc3ocnc3c2)c1","0.3"
"CHEMBL169238","Cc1cc(C)cc(-c2[nH]c3ccc(C(C)(C)C(=O)N4C5CCC4CC5)cc3c2[C@H](C)CNCCc2ccc3ocnc3c2)c1","9"
"CHEMBL103454","CCN1CCN(CCc2ccc(-c3ccc4c(Nc5cc(OC)c(Cl)cc5Cl)c(C#N)cnc4c3)cc2)CC1","3.7"
"CHEMBL103454","CCN1CCN(CCc2ccc(-c3ccc4c(Nc5cc(OC)c(Cl)cc5Cl)c(C#N)cnc4c3)cc2)CC1","1900"
"CHEMBL102595","COc1cc(Nc2c(C#N)cnc3cc(-c4cccc(CN5CCN(C)CC5)c4)ccc23)c(Cl)cc1Cl","14"
"CHEMBL102595","COc1cc(Nc2c(C#N)cnc3cc(-c4cccc(CN5CCN(C)CC5)c4)ccc23)c(Cl)cc1Cl","2800"
"CHEMBL155129","CC(=N)NCCOC[C@H](N)C(=O)O","1200"
"CHEMBL149189","COc1ccc(-c2[nH]c3ccccc3c2CCNC[C@@H](O)COc2ccc(O)cc2)cc1OC","3000"
"CHEMBL357025","Cc1cc(C)cc(-c2[nH]c3ccccc3c2CCNCc2ccc(O)cc2)c1","9000"
"CHEMBL43628","N=C(N)NCCCC(NC(=O)C(c1ccccc1)c1ccccc1)C(=O)NCc1ccccn1","3750"
"CHEMBL290175","N/C(=N/CCCC(NC(=O)Cc1ccc(-c2ccccc2)cc1)C(=O)N1CCCc2cc(O)ccc2C1)NCCCc1ccccc1","770"
"CHEMBL3144604","COc1cccc(Cn2[nH]c(C(F)(F)F)c(Cc3ccc(Cl)cc3)c2=O)c1","4300"
"CHEMBL3144733","COc1ccc(Cn2[nH]c(C(F)(F)F)c(Cc3ccc4c(c3)OCO4)c2=O)c(OCC(=O)O)c1","3800"
"CHEMBL3144850","COc1cccc(Cn2[nH]c(-c3ccc([N+](=O)[O-])cc3)c(Cc3ccc4c(c3)OCO4)c2=O)c1","3100"
"CHEMBL162443","N=C(N)N1CCCC(C[C@@H](NS(=O)(=O)Cc2ccccc2)C(=O)NCC(=O)N[C@H]2CCCN(C(=N)N)C2O)C1.O=C(O)C(F)(F)F","0.92"
"CHEMBL162443","N=C(N)N1CCCC(C[C@@H](NS(=O)(=O)Cc2ccccc2)C(=O)NCC(=O)N[C@H]2CCCN(C(=N)N)C2O)C1.O=C(O)C(F)(F)F","726"
"CHEMBL162443","N=C(N)N1CCCC(C[C@@H](NS(=O)(=O)Cc2ccccc2)C(=O)NCC(=O)N[C@H]2CCCN(C(=N)N)C2O)C1.O=C(O)C(F)(F)F","31"
"CHEMBL162443","N=C(N)N1CCCC(C[C@@H](NS(=O)(=O)Cc2ccccc2)C(=O)NCC(=O)N[C@H]2CCCN(C(=N)N)C2O)C1.O=C(O)C(F)(F)F","3.3"
"CHEMBL269188","O=C(O)CCC(=O)NCCCC[C@H](C(=O)NCCOCCOCCNC(=O)[C@H](CCCCNC(=O)CCC(=O)O)N(Cc1ccc(OCc2ccccc2)cc1)Cc1ccc(OCc2ccccc2)cc1)N(Cc1ccc(OCc2ccccc2)cc1)Cc1ccc(OCc2ccccc2)cc1","1500"
"CHEMBL1160352","NC(=O)/C=C/c1ccc(O)c(O)c1","2200"
"CHEMBL71135","CC(C)CNC(=O)/C=C/c1ccc(O)c(O)c1","2200"
"CHEMBL71802","O=C(/C=C/c1ccc(O)c(O)c1)N1CCOCC1","6100"
"CHEMBL295954","CCCCCCCCCCCCCCCC1(OC)C[N+](C)(C)CCO1.[Br-]","3900"
"CHEMBL273853","COc1ccc(C(C)C(CS)C(=O)NC(Cc2ccc(O)cc2)C(=O)O)cc1","2.5"
"CHEMBL273853","COc1ccc(C(C)C(CS)C(=O)NC(Cc2ccc(O)cc2)C(=O)O)cc1","3.6"
"CHEMBL31634","O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1/C=C/Br","300"
"CHEMBL99636","CN(CCC[C@H](N)C(=O)O)C(=N)N","5900"
"CHEMBL300209","CN(C)CCc1c[nH]c2ccc(Cc3nnn[nH]3)cc12","3981.07"
"CHEMBL300209","CN(C)CCc1c[nH]c2ccc(Cc3nnn[nH]3)cc12","63.1"
"CHEMBL432832","Cc1nn(C)c2c1N(C)C(=O)CC(c1ccc(-n3c(C)nc4cnccc43)cc1)=N2","5"
"CHEMBL118247","COCCOCc1nn(C)c2c1N=C(c1ccc(-n3c(C)nc4cnccc43)cc1)CC(=O)N2C","6.2"
"CHEMBL119417","Cc1nc2cnccc2n1-c1ccc(C2=Nc3c(COCC(C)C)nn(C)c3N(C)C(=O)C2)cc1","0.8"
"CHEMBL333126","CCCCc1ncc(/C=C2/C(=O)NC(=O)N2CCCC)n1Cc1ccc(-c2ccccc2C(=O)OC)cc1","15.9"
"CHEMBL331219","CCCCc1ncc(/C=C2/C(=O)N(CCCC)C(=O)N2Cc2ccc([N+](=O)[O-])cc2)n1Cc1ccc(C(=O)OC)cc1","16.9"
"CHEMBL125273","CCCCc1ncc(/C=C2/C(=O)N(CCCC)C(=O)N2Cc2ccno2)n1Cc1ccc(C(=O)OC)cc1","10.1"
"CHEMBL331042","CCCCc1ncc(/C=C2/C(=O)N(CCCC)C(=O)N2CCCC)n1Cc1ccc(C(=O)O)cc1","1.3"
"CHEMBL331042","CCCCc1ncc(/C=C2/C(=O)N(CCCC)C(=O)N2CCCC)n1Cc1ccc(C(=O)O)cc1","14"
"CHEMBL34259","CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1","1.3"
"CHEMBL552871","COc1cc2c(c(OC)c1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2.Cl","13"
"CHEMBL332796","Cc1cc(C)cc(CNC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)c2ccccc2)c1","1467"
"CHEMBL174038","O=C(CCc1cc(C(F)(F)F)cc(C(F)(F)F)c1)[C@H](Cc1c[nH]c2ccccc12)NC(=O)C12CCN(CC1)CC2","0.9"
"CHEMBL174038","O=C(CCc1cc(C(F)(F)F)cc(C(F)(F)F)c1)[C@H](Cc1c[nH]c2ccccc12)NC(=O)C12CCN(CC1)CC2","1"
"CHEMBL174038","O=C(CCc1cc(C(F)(F)F)cc(C(F)(F)F)c1)[C@H](Cc1c[nH]c2ccccc12)NC(=O)C12CCN(CC1)CC2","8"
"CHEMBL418099","COc1ccc(OC(=O)Nc2cccc(S(=O)(=O)N3Cc4ccccc4C[C@@H]3C(=O)NO)c2)cc1","200"
"CHEMBL293359","COc1ccc(S(=O)(=O)N2Cc3cc(O)ccc3C[C@@H]2C(=O)NO)cc1","1"
"CHEMBL59365","O=C(O)C(=O)[C@H]1Cc2ccccc2CN1S(=O)(=O)c1ccc(-c2ccccn2)s1","90"
"CHEMBL301048","O=C(O)C(=O)[C@H]1Cc2ccccc2CN1S(=O)(=O)c1ccc(-c2ccc(C(F)(F)F)cc2)cc1","10"
"CHEMBL83297","CN(C)CCn1c(=O)c2ccc(Cl)c3c(=O)c4ccccc4n(c1=O)c23","6700"
"CHEMBL83297","CN(C)CCn1c(=O)c2ccc(Cl)c3c(=O)c4ccccc4n(c1=O)c23","1200"
"CHEMBL83297","CN(C)CCn1c(=O)c2ccc(Cl)c3c(=O)c4ccccc4n(c1=O)c23","1400"
"CHEMBL296586","O=C1Cc2c([nH]c3ccc(Br)cc23)-c2ccccc2N1","400"
"CHEMBL47230","O=c1c2cc(F)ccc2nc(NCc2ccccc2F)n1-c1ccccc1Cl","347"
"CHEMBL101716","CN(CCCOc1ccccc1)CCCC(O)(P(=O)(O)O)P(=O)(O)O","246.04"
"CHEMBL29427","N#CC(C(=O)O)C1C(=O)Nc2ccc([N+](=O)[O-])cc21","1200"
"CHEMBL125138","O=C(O)[C@H]1[C@H](Cn2nnc3ccccc3c2=O)CC[C@@H]1Sc1ccc(-c2nc3ccccc3s2)cc1","829"
"CHEMBL125138","O=C(O)[C@H]1[C@H](Cn2nnc3ccccc3c2=O)CC[C@@H]1Sc1ccc(-c2nc3ccccc3s2)cc1","8"
"CHEMBL125138","O=C(O)[C@H]1[C@H](Cn2nnc3ccccc3c2=O)CC[C@@H]1Sc1ccc(-c2nc3ccccc3s2)cc1","661"
"CHEMBL125138","O=C(O)[C@H]1[C@H](Cn2nnc3ccccc3c2=O)CC[C@@H]1Sc1ccc(-c2nc3ccccc3s2)cc1","417"
"CHEMBL126711","O=C(O)[C@H]1[C@H](CN2C(=O)c3ccccc3S2(=O)=O)CC[C@@H]1Sc1ccc(-c2ccc(Cl)cc2)cc1","2100"
"CHEMBL126711","O=C(O)[C@H]1[C@H](CN2C(=O)c3ccccc3S2(=O)=O)CC[C@@H]1Sc1ccc(-c2ccc(Cl)cc2)cc1","13"
"CHEMBL126711","O=C(O)[C@H]1[C@H](CN2C(=O)c3ccccc3S2(=O)=O)CC[C@@H]1Sc1ccc(-c2ccc(Cl)cc2)cc1","474"
"CHEMBL126711","O=C(O)[C@H]1[C@H](CN2C(=O)c3ccccc3S2(=O)=O)CC[C@@H]1Sc1ccc(-c2ccc(Cl)cc2)cc1","35"
"CHEMBL126711","O=C(O)[C@H]1[C@H](CN2C(=O)c3ccccc3S2(=O)=O)CC[C@@H]1Sc1ccc(-c2ccc(Cl)cc2)cc1","80"
"CHEMBL67346","COc1cc(Nc2ncc(-c3ccccc3C)o2)ccc1-c1cnco1","25"
"CHEMBL302967","COc1cc(Nc2ncc(-c3ccccc3N(C)C(=O)CN3CCN(C)CC3)o2)ccc1-c1cnco1","17"
"CHEMBL302967","COc1cc(Nc2ncc(-c3ccccc3N(C)C(=O)CN3CCN(C)CC3)o2)ccc1-c1cnco1","940"
"CHEMBL417047","COc1cc(Nc2ncc(-c3ccccc3N(C)C(=O)CNC(C)(C)C)o2)ccc1-c1cnco1","20"
"CHEMBL417047","COc1cc(Nc2ncc(-c3ccccc3N(C)C(=O)CNC(C)(C)C)o2)ccc1-c1cnco1","700"
"CHEMBL298121","CCC(C)(C)/N=C(\NC#N)Nc1cc(Cl)cc(Cl)c1","300"
"CHEMBL266703","CC/C(=C(/c1ccc(O)cc1)c1ccc(OCCN(C)CCOCCO/N=C/c2ccc(O)c(C(=O)NCNC3CC(O[C@H]4C[C@](O)(C(=O)CO)Cc5c(O)c6c(c(O)c54)C(=O)c4c(OC)cccc4C6=O)OC(C)C3O)c2)cc1)c1ccccc1","300"
"CHEMBL266703","CC/C(=C(/c1ccc(O)cc1)c1ccc(OCCN(C)CCOCCO/N=C/c2ccc(O)c(C(=O)NCNC3CC(O[C@H]4C[C@](O)(C(=O)CO)Cc5c(O)c6c(c(O)c54)C(=O)c4c(OC)cccc4C6=O)OC(C)C3O)c2)cc1)c1ccccc1","20"
"CHEMBL266703","CC/C(=C(/c1ccc(O)cc1)c1ccc(OCCN(C)CCOCCO/N=C/c2ccc(O)c(C(=O)NCNC3CC(O[C@H]4C[C@](O)(C(=O)CO)Cc5c(O)c6c(c(O)c54)C(=O)c4c(OC)cccc4C6=O)OC(C)C3O)c2)cc1)c1ccccc1","70"
"CHEMBL266703","CC/C(=C(/c1ccc(O)cc1)c1ccc(OCCN(C)CCOCCO/N=C/c2ccc(O)c(C(=O)NCNC3CC(O[C@H]4C[C@](O)(C(=O)CO)Cc5c(O)c6c(c(O)c54)C(=O)c4c(OC)cccc4C6=O)OC(C)C3O)c2)cc1)c1ccccc1","30"
"CHEMBL266703","CC/C(=C(/c1ccc(O)cc1)c1ccc(OCCN(C)CCOCCO/N=C/c2ccc(O)c(C(=O)NCNC3CC(O[C@H]4C[C@](O)(C(=O)CO)Cc5c(O)c6c(c(O)c54)C(=O)c4c(OC)cccc4C6=O)OC(C)C3O)c2)cc1)c1ccccc1","40"
"CHEMBL337690","CSc1ncnc2c1ncn2C1CC(COS(N)(=O)=O)C(O)C1O","50"
"CHEMBL72589","Cc1ccc(Cn2cnc3c(N(C)C)nc(C)nc32)cc1","800"
"CHEMBL72589","Cc1ccc(Cn2cnc3c(N(C)C)nc(C)nc32)cc1","794.33"
"CHEMBL55762","COc1ccc(CCCC(=O)N(C)O)cc1","300"
"CHEMBL55762","COc1ccc(CCCC(=O)N(C)O)cc1","1300"
"CHEMBL55762","COc1ccc(CCCC(=O)N(C)O)cc1","1500"
"CHEMBL6225","CCNCC1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(CC4CC4)c3c2F)C1","240"
"CHEMBL143368","CC1(N)CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(-c4ccc(F)cc4F)c3c2C(F)(F)F)C1","18"
"CHEMBL421277","NC1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1","230"
"CHEMBL122717","NC1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2C(F)(F)F)CC1","20"
"CHEMBL544030","COCCNCc1cc2cc(S(N)(=O)=O)sc2s1.Cl","5"
"CHEMBL554425","COCCN(CCOC)Cc1cc2cc(S(N)(=O)=O)sc2s1.Cl","4.2"
"CHEMBL543792","CC(C)CNCc1cc2sc(S(N)(=O)=O)cc2s1.Cl","2.8"
"CHEMBL19744","CNS(=O)(=O)c1ccc(Cl)cc1C1NC(=O)NC1=O","130"
"CHEMBL19711","O=C1NC(=O)C(c2cc(Cl)ccc2S(=O)(=O)NCCCc2ccccc2)N1","100"
"CHEMBL50735","Cc1ccccc1CNc1c2c(nc3ccccc13)CCCC2O","5890"
"CHEMBL50735","Cc1ccccc1CNc1c2c(nc3ccccc13)CCCC2O","53"
"CHEMBL50735","Cc1ccccc1CNc1c2c(nc3ccccc13)CCCC2O","9000"
"CHEMBL50735","Cc1ccccc1CNc1c2c(nc3ccccc13)CCCC2O","250"
"CHEMBL310690","C[C@]12CC[C@H](O)CC1=CCC1C2CC[C@@]2(C)C1CC[C@@H]2c1ccncc1","160"
"CHEMBL125822","COc1cccc2c1Cc1c(OC)cccc1C2=O","8000"
"CHEMBL608210","OC[C@H]1OC(n2c(Br)nc3c(Cl)cc(Cl)cc32)[C@H](O)[C@@H]1O","1600"
"CHEMBL607663","OC[C@H]1OC(n2c(Br)nc3c(Cl)c(Cl)ccc32)[C@H](O)[C@@H]1O","2400"
"CHEMBL176108","CNS(=O)(=O)c1ccc(NC(=O)Nc2cccc(C(=N)N)c2)cc1","3000"
"CHEMBL175846","N=C(N)c1cccc(NC(=O)Nc2ccc(S(=O)(=O)Nc3ccc4ccccc4c3)cc2)c1","8200"
"CHEMBL174908","N=C(N)c1cccc(NC(=O)Nc2ccc(S(=O)(=O)NCc3c(F)ccc(F)c3F)cc2)c1","17"
"CHEMBL316132","Oc1ccc2c(c1)S[C@H](C1CCCCCC1)[C@H](c1ccc(OCCN3CCCCC3)cc1)O2","7.5"
"CHEMBL316132","Oc1ccc2c(c1)S[C@H](C1CCCCCC1)[C@H](c1ccc(OCCN3CCCCC3)cc1)O2","28"
"CHEMBL316132","Oc1ccc2c(c1)S[C@H](C1CCCCCC1)[C@H](c1ccc(OCCN3CCCCC3)cc1)O2","21"
"CHEMBL118593","CCCCP(=O)(OCC)OCc1cccc(Oc2ccccc2)c1","2010"
"CHEMBL158217","Cc1cccc(C)c1NC(=O)CN1CCN(CC(O)COc2ccc3oc(-c4ccc(C(F)(F)F)cc4)nc3c2)CC1","8000"
"CHEMBL177996","O=C(Nc1ccc(Cl)cc1C(=O)Nc1ccc(Cl)cn1)c1ccc(-c2cccc(N3CCOCC3)c2)cc1","74"
"CHEMBL42419","O=C(C[C@H]1S[C@H](c2ccc(Cl)cc2Cl)N(CC(=O)N2CCNCC2)C1=O)NCc1cccc2ccccc12","1400"
"CHEMBL42001","Cc1c(Cl)cccc1CNC(=O)C[C@H]1S[C@H](c2ccc(Cl)cc2Cl)N(CC(=O)NCCCN2CCOCC2)C1=O","400"
"CHEMBL55488","COC(c1cccnc1)C(C)(C)c1cccnc1","7300"
"CHEMBL517","CC(C)N(CCC(C(N)=O)(c1ccccc1)c1ccccn1)C(C)C","1500"
"CHEMBL16568","O=C(CNC(=O)C(Cc1ccccc1)C(=O)NO)NCc1ccccc1","750"
"CHEMBL274469","Nc1c(F)c(N2CCNCC2)c(F)c2c1c(=O)c(C(=O)O)cn2C1CC1","2.8"
"CHEMBL11824","O=C1CC2(CCCC2)CC(=O)N1CCCCNCC1COc2cc3ccccc3cc2O1","316.23"
"CHEMBL11824","O=C1CC2(CCCC2)CC(=O)N1CCCCNCC1COc2cc3ccccc3cc2O1","5011.87"
"CHEMBL15154","CCCCc1nc2ccc(C(C)OC)cc2c(=O)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1","7000"
"CHEMBL44891","CCN(CC)C(=O)c1cccc(-c2ccc3c(c2)C[C@H]2[C@H]3[C@@H](CCCCC(=N)N)C(=O)N2CCCCCc2ccccc2)c1","5000"
"CHEMBL44891","CCN(CC)C(=O)c1cccc(-c2ccc3c(c2)C[C@H]2[C@H]3[C@@H](CCCCC(=N)N)C(=O)N2CCCCCc2ccccc2)c1","8400"
"CHEMBL89890","COc1ccc(C(CC(N)=O)N2C(=O)c3ccccc3C2=O)cc1OC","9400"
"CHEMBL71849","CC[C@@H]1/C=C(\C)C[C@H](C)[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@H](/C(C)=C/[C@@H]3CC[C@@H](Oc4ccccc4)[C@H](OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC","5.4"
